Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2010-04-19,76.7,76.7,76.7,76.7,0.95,,,3695.0,,,
2010-04-16,75.75,75.75,75.75,75.75,-0.6,,,3606.0,,,
2010-04-15,76.35,76.35,76.35,76.35,-0.4,,,3566.0,,,
2010-04-14,76.75,76.75,76.75,76.75,0.65,,,3310.0,,40.0,
2010-04-13,76.1,76.1,76.1,76.1,-1.35,,,3090.0,,30.0,
2010-04-12,77.45,77.45,77.45,77.45,-1.2,,,2915.0,,,
2010-04-09,78.65,78.65,78.65,78.65,0.5,,,2885.0,,,
2010-04-08,78.15,78.15,78.15,78.15,0.3,,,2975.0,,20.0,
2010-04-07,77.85,77.85,77.85,77.85,-0.3,,,3045.0,,,
2010-04-06,78.15,78.15,78.15,78.15,2.65,,,3010.0,,,
2010-04-05,75.5,75.5,75.5,75.5,,,,3000.0,,,
2010-04-01,75.5,75.5,75.5,75.5,0.1,,,3000.0,,,
2010-03-31,75.4,75.4,75.4,75.4,1.35,,,3000.0,,55.0,
2010-03-30,74.05,74.05,74.05,74.05,0.55,,,3030.0,,25.0,
2010-03-26,73.35,73.35,73.35,73.35,0.0,,,3193.0,,,
2010-03-25,73.35,73.35,73.35,73.35,-0.15,,,3193.0,,,
2010-03-24,73.5,73.5,73.5,73.5,-0.1,,,3193.0,,,
2010-03-23,73.6,73.6,73.6,73.6,0.2,,,3193.0,,,
2010-03-22,73.4,73.4,73.4,73.4,0.1,,,3193.0,,,
2010-03-19,73.3,73.3,73.3,73.3,0.0,,,3193.0,,,
2010-03-18,73.3,73.3,73.3,73.3,0.05,,,3193.0,,,
2010-03-17,73.25,73.25,73.25,73.25,-0.75,,,3193.0,,,
2010-03-16,74.0,74.0,74.0,74.0,0.7,,,3193.0,,,
2010-03-15,73.3,73.3,73.3,73.3,0.75,,,3193.0,,,
2010-03-12,72.55,72.55,72.55,72.55,0.25,,,3193.0,,,
2010-03-11,72.3,72.3,72.3,72.3,1.4,,,3188.0,,5.0,
2010-03-10,70.9,70.9,70.9,70.9,0.6,,,3188.0,,5.0,
2010-03-09,70.3,70.3,70.3,70.3,-1.6,,,3188.0,,,
2010-03-08,71.9,71.9,71.9,71.9,-1.1,,,3233.0,,25.0,
2010-03-05,73.0,73.0,73.0,73.0,-0.5,,,3253.0,,,
2010-03-04,73.5,73.5,73.5,73.5,-0.05,,,3253.0,,20.0,
2010-03-03,73.55,73.55,73.55,73.55,-2.4,,,3253.0,,15.0,
2010-03-02,75.95,75.95,75.95,75.95,-0.8,,,3263.0,,30.0,
2010-02-26,75.6,75.6,75.6,75.6,0.2,,,3215.0,,,
2010-02-25,75.4,75.4,75.4,75.4,0.0,,,3215.0,,,
2010-02-24,75.4,75.4,75.4,75.4,0.05,,,3210.0,,,
2010-02-23,75.35,75.35,75.35,75.35,0.1,,,3210.0,,,
2010-02-22,75.25,75.25,75.25,75.25,0.5,,,3210.0,,,
2010-02-19,74.75,74.75,74.75,74.75,0.25,,,3210.0,,,
2010-02-18,74.5,74.5,74.5,74.5,0.1,,,3210.0,,20.0,
2010-02-17,74.4,74.4,74.4,74.4,-0.7,,,3210.0,,,
2010-02-16,75.1,75.1,75.1,75.1,1.0,,,3210.0,,,
2010-02-15,74.1,74.1,74.1,74.1,0.7,,,3210.0,,,
2010-02-12,73.4,73.4,73.4,73.4,0.3,,,3215.0,,,
2010-02-11,73.1,73.1,73.1,73.1,-0.8,,,3215.0,,,
2010-02-10,73.9,73.9,73.9,73.9,-2.2,,,3215.0,,,
2010-02-09,76.1,76.1,76.1,76.1,0.25,,,3215.0,,,
2010-02-08,75.85,75.85,75.85,75.85,-1.1,,,3245.0,,10.0,
2010-02-05,76.95,76.95,76.95,76.95,-0.25,,,3245.0,,5.0,
2010-02-04,77.2,77.2,77.2,77.2,-0.15,,,3245.0,,50.0,
2010-02-03,77.35,77.35,77.35,77.35,-1.15,,,3252.0,,20.0,
2010-02-02,78.5,78.5,78.5,78.5,-0.65,,,3295.0,,50.0,
2010-01-29,85.7,85.7,85.7,85.7,-0.3,,,3505.0,,,
2010-01-28,86.0,86.0,86.0,86.0,-0.4,,,3510.0,,,
2010-01-27,86.4,86.4,86.4,86.4,-0.25,,,3500.0,,,
2010-01-26,86.65,86.65,86.65,86.65,0.4,,,3495.0,,,
2010-01-25,86.25,86.25,86.25,86.25,1.3,,,3475.0,,,
2010-01-22,84.95,84.95,84.95,84.95,0.45,,,3490.0,,5.0,
2010-01-21,84.5,84.5,84.5,84.5,0.3,,,3450.0,,35.0,
2010-01-20,84.2,84.2,84.2,84.2,-0.95,,,3475.0,,50.0,
2010-01-19,85.15,85.15,85.15,85.15,-0.5,,,3460.0,,5.0,
2010-01-18,85.65,85.65,85.65,85.65,-1.0,,,3495.0,,5.0,
2010-01-15,86.65,86.65,86.65,86.65,1.25,,,3455.0,,10.0,
2010-01-14,85.4,85.4,85.4,85.4,1.0,,,3432.0,,,
2010-01-13,84.4,84.4,84.4,84.4,-3.4,,,3397.0,,,
2010-01-12,87.8,87.8,87.8,87.8,-4.4,,,3370.0,,25.0,
2010-01-11,92.2,92.2,92.2,92.2,-2.5,,,3386.0,,5.0,
2010-01-08,94.7,94.7,94.7,94.7,-1.95,,,3378.0,,5.0,
2010-01-07,96.65,96.65,96.65,96.65,3.35,,,3355.0,,25.0,
2010-01-06,93.3,93.3,93.3,93.3,0.3,,,3315.0,,5.0,
2010-01-05,93.0,93.0,93.0,93.0,4.35,,,3335.0,,35.0,
2010-01-04,88.65,88.65,88.65,88.65,,,,3320.0,,10.0,
2009-12-31,83.6,83.6,83.6,83.6,-0.1,,,3320.0,,,
2009-12-30,83.7,83.7,83.7,83.7,0.45,,,3260.0,5.0,65.0,
2009-12-29,83.25,83.25,83.25,83.25,1.5,,,3260.0,,5.0,
2009-12-28,78.9,78.9,78.9,78.9,,,,2040.0,,,
2009-12-24,78.9,78.9,78.9,78.9,0.0,,,2115.0,,,
2009-12-23,78.9,78.9,78.9,78.9,-0.25,,,2115.0,,15.0,
2009-12-22,79.15,79.15,79.15,79.15,0.3,,,2115.0,,,
2009-12-21,78.85,78.85,78.85,78.85,0.85,,,2100.0,,15.0,
2009-12-18,78.0,78.0,78.0,78.0,0.5,,,2100.0,,10.0,
2009-12-17,77.5,77.5,77.5,77.5,-0.3,,,2100.0,,,
2009-12-16,77.8,77.8,77.8,77.8,0.7,,,2085.0,,15.0,
2009-12-15,77.1,77.1,77.1,77.1,0.7,,,2115.0,,,
2009-12-14,76.4,76.4,76.4,76.4,-0.05,,,2115.0,,,
2009-12-11,76.45,76.45,76.45,76.45,0.1,,,2115.0,,,
2009-12-10,76.35,76.35,76.35,76.35,-0.1,,,2080.0,,35.0,
2009-12-09,76.45,76.45,76.45,76.45,0.2,,,2055.0,,30.0,
2009-12-08,76.25,76.25,76.25,76.25,-0.1,,,2055.0,,,
2009-12-07,76.35,76.35,76.35,76.35,-0.25,,,2040.0,,20.0,
2009-12-04,76.6,76.6,76.6,76.6,-0.15,,,2035.0,,15.0,
2009-12-03,76.75,76.75,76.75,76.75,0.1,,,2035.0,,,
2009-12-02,76.65,76.65,76.65,76.65,-0.85,,,1985.0,,90.0,
2009-12-01,77.5,77.5,77.5,77.5,0.15,,,1975.0,,25.0,
2009-11-30,77.35,77.35,77.35,77.35,-0.2,,,1970.0,,15.0,
2009-11-27,77.55,77.55,77.55,77.55,0.05,,,2085.0,,,
2009-11-26,77.5,77.5,77.5,77.5,-0.05,,,2085.0,,,
2009-11-25,77.55,77.55,77.55,77.55,0.0,,,2085.0,,,
2009-11-24,77.55,77.55,77.55,77.55,-0.1,,,2085.0,,,
2009-11-23,77.65,77.65,77.65,77.65,0.05,,,2085.0,,,
2009-11-20,77.6,77.6,77.6,77.6,-0.05,,,2085.0,,,
2009-11-19,77.65,77.65,77.65,77.65,-0.9,,,2085.0,,,
2009-11-18,78.55,78.55,78.55,78.55,0.6,,,2085.0,,,
2009-11-17,77.95,77.95,77.95,77.95,0.05,,,2085.0,,,
2009-11-16,77.9,77.9,77.9,77.9,0.4,,,2085.0,20.0,,
2009-11-13,77.5,77.5,77.5,77.5,0.35,,,2085.0,,10.0,
2009-11-12,77.15,77.15,77.15,77.15,-0.1,,,2085.0,,,
2009-11-11,77.25,77.25,77.25,77.25,-0.1,,,2070.0,,15.0,
2009-11-10,77.35,77.35,77.35,77.35,0.55,,,2070.0,,,
2009-11-09,76.8,76.8,76.8,76.8,0.5,,,2070.0,,,
2009-11-06,76.3,76.3,76.3,76.3,0.4,,,2065.0,,5.0,
2009-11-05,75.9,75.9,75.9,75.9,0.05,,,2065.0,,,
2009-11-04,75.85,75.85,75.85,75.85,0.25,,,2065.0,,,
2009-11-03,75.6,75.6,75.6,75.6,-0.1,,,2075.0,,15.0,
2009-10-30,74.15,74.15,74.15,74.15,0.4,,,2180.0,,5.0,
2009-10-29,73.75,73.75,73.75,73.75,0.55,,,2185.0,,5.0,
2009-10-28,73.2,73.2,73.2,73.2,-0.25,,,2185.0,,,
2009-10-27,73.45,73.45,73.45,73.45,0.65,,,2185.0,,,
2009-10-26,72.8,72.8,72.8,72.8,-1.05,,,2185.0,,,
2009-10-23,73.85,73.85,73.85,73.85,-0.2,,,2185.0,,,
2009-10-22,74.05,74.05,74.05,74.05,0.6,,,2185.0,,,
2009-10-21,73.45,73.45,73.45,73.45,0.6,,,2185.0,,,
2009-10-20,72.85,72.85,72.85,72.85,-0.35,,,2185.0,,,
2009-10-19,73.2,73.2,73.2,73.2,0.1,,,2185.0,,,
2009-10-16,73.1,73.1,73.1,73.1,-0.05,,,2185.0,,,
2009-10-15,73.15,73.15,73.15,73.15,-0.05,,,2185.0,,,
2009-10-14,73.2,73.2,73.2,73.2,0.3,,,2185.0,,,
2009-10-13,72.9,72.9,72.9,72.9,-0.25,,,2185.0,,,
2009-10-12,73.15,73.15,73.15,73.15,0.6,,,2185.0,,,
2009-10-09,72.55,72.55,72.55,72.55,0.1,,,2185.0,,,
2009-10-08,72.45,72.45,72.45,72.45,-0.25,,,2170.0,,15.0,
2009-10-07,72.7,72.7,72.7,72.7,0.2,,,2170.0,,,
2009-10-06,72.5,72.5,72.5,72.5,1.7,,,2165.0,,,
2009-10-05,70.8,70.8,70.8,70.8,0.4,,,2180.0,,,
2009-10-02,70.4,70.4,70.4,70.4,-0.8,,,2180.0,,5.0,
2009-10-01,71.2,71.2,71.2,71.2,0.3,,,2160.0,,,
2009-09-30,70.9,70.9,70.9,70.9,1.3,,,2155.0,,15.0,
2009-09-29,69.6,69.6,69.6,69.6,0.5,,,2165.0,,5.0,
2009-09-28,69.1,69.1,69.1,69.1,0.4,,,2160.0,,10.0,
2009-09-25,68.2,68.2,68.2,68.2,-0.05,,,2005.0,,,
2009-09-24,68.25,68.25,68.25,68.25,-0.6,,,2005.0,,,
2009-09-23,68.85,68.85,68.85,68.85,-0.15,,,2005.0,,,
2009-09-22,69.0,69.0,69.0,69.0,1.0,,,2005.0,,,
2009-09-21,68.0,68.0,68.0,68.0,-0.2,,,2005.0,,,
2009-09-18,68.2,68.2,68.2,68.2,-0.05,,,2005.0,,,
2009-09-17,68.25,68.25,68.25,68.25,0.15,,,2005.0,,,
2009-09-16,68.1,68.1,68.1,68.1,0.6,,,2005.0,,,
2009-09-15,67.5,67.5,67.5,67.5,0.75,,,2005.0,,,
2009-09-14,66.75,66.75,66.75,66.75,-1.15,,,2005.0,,30.0,
2009-09-11,67.9,67.9,67.9,67.9,-0.35,,,2005.0,,,
2009-09-10,68.25,68.25,68.25,68.25,0.15,,,2005.0,,,
2009-09-09,68.1,68.1,68.1,68.1,0.75,,,2005.0,,,
2009-09-08,67.35,67.35,67.35,67.35,0.35,,,2005.0,,,
2009-09-07,67.0,67.0,67.0,67.0,0.0,,,2005.0,,,
2009-09-04,67.0,67.0,67.0,67.0,-0.75,,,2010.0,,,
2009-09-03,67.75,67.75,67.75,67.75,0.3,,,2010.0,,,
2009-09-02,67.45,67.45,67.45,67.45,-0.8,,,2020.0,,10.0,
2009-09-01,68.25,68.25,68.25,68.25,-2.15,,,2070.0,,30.0,
2009-08-31,70.85,70.85,70.85,70.85,0.0,,,2160.0,,,
2009-08-28,70.85,70.85,70.85,70.85,-0.55,,,2320.0,,,
2009-08-27,71.4,71.4,71.4,71.4,-0.2,,,2320.0,,,
2009-08-26,71.6,71.6,71.6,71.6,-0.25,,,2320.0,,,
2009-08-25,71.85,71.85,71.85,71.85,0.45,,,2320.0,,,
2009-08-24,71.4,71.4,71.4,71.4,0.0,,,2320.0,,,
2009-08-21,71.4,71.4,71.4,71.4,0.25,,,2320.0,,,
2009-08-20,71.15,71.15,71.15,71.15,0.05,,,2320.0,,,
2009-08-19,71.1,71.1,71.1,71.1,0.0,,,2320.0,,,
2009-08-18,71.1,71.1,71.1,71.1,0.2,,,2320.0,,,
2009-08-17,70.9,70.9,70.9,70.9,-0.1,,,2320.0,,,
2009-08-14,71.0,71.0,71.0,71.0,0.25,,,2320.0,,,
2009-08-13,70.75,70.75,70.75,70.75,0.15,,,2320.0,,,
2009-08-12,70.6,70.6,70.6,70.6,0.25,,,2320.0,,,
2009-08-11,70.35,70.35,70.35,70.35,-0.25,,,2320.0,,5.0,
2009-08-10,70.6,70.6,70.6,70.6,0.7,,,2320.0,,10.0,
2009-08-07,69.9,69.9,69.9,69.9,0.05,,,2320.0,,,
2009-08-06,69.85,69.85,69.85,69.85,0.95,,,2320.0,,,
2009-08-05,68.9,68.9,68.9,68.9,0.5,,,2320.0,,15.0,
2009-08-04,68.4,68.4,68.4,68.4,0.27,,,2345.0,,70.0,
2009-07-31,67.7,67.7,67.7,67.7,0.05,,,2465.0,,,
2009-07-30,67.65,67.65,67.65,67.65,0.15,,,2465.0,,,
2009-07-29,67.5,67.5,67.5,67.5,-0.25,,,2465.0,,,
2009-07-28,67.75,67.75,67.75,67.75,-0.25,,,2465.0,,,
2009-07-27,68.0,68.0,68.0,68.0,0.25,,,2465.0,,,
2009-07-24,67.75,67.75,67.75,67.75,0.25,,,2465.0,,,
2009-07-23,67.5,67.5,67.5,67.5,0.15,,,2450.0,,,
2009-07-22,67.35,67.35,67.35,67.35,-0.05,,,2445.0,,,
2009-07-21,67.4,67.4,67.4,67.4,0.0,,,2445.0,,,
2009-07-20,67.4,67.4,67.4,67.4,-1.2,,,2465.0,,5.0,
2009-07-17,68.6,68.6,68.6,68.6,-0.15,,,2510.0,,5.0,
2009-07-16,68.75,68.75,68.75,68.75,0.15,,,2515.0,,5.0,
2009-07-15,68.6,68.6,68.6,68.6,-0.05,,,2500.0,,15.0,
2009-07-14,68.65,68.65,68.65,68.65,0.55,,,2500.0,,,
2009-07-13,68.1,68.1,68.1,68.1,1.0,,,2490.0,,,
2009-07-10,67.1,67.1,67.1,67.1,0.6,,,2470.0,,,
2009-07-09,66.5,66.5,66.5,66.5,1.9,,,2465.0,,15.0,
2009-07-08,64.6,64.6,64.6,64.6,0.35,,,2465.0,,5.0,
2009-07-07,64.25,64.25,64.25,64.25,0.35,,,2405.0,,50.0,
2009-07-06,63.9,63.9,63.9,63.9,0.0,,,2415.0,,,
2009-07-03,63.9,63.9,63.9,63.9,-0.35,,,2485.0,,50.0,
2009-07-02,64.25,64.25,64.25,64.25,0.65,,,2495.0,,,
2009-07-01,63.6,63.6,63.6,63.6,0.75,,,2470.0,,160.0,
2009-06-30,62.85,62.85,62.85,62.85,-0.4,,,2465.0,,45.0,
2009-06-26,65.1,65.1,65.1,65.1,-0.9,,,2238.0,,,
2009-06-25,66.0,66.0,66.0,66.0,0.4,,,2243.0,,,
2009-06-24,65.6,65.6,65.6,65.6,0.15,,,2243.0,,,
2009-06-23,65.45,65.45,65.45,65.45,4.2,,,2243.0,,,
2009-06-22,61.25,61.25,61.25,61.25,-3.65,,,2243.0,,,
2009-06-19,64.9,64.9,64.9,64.9,0.15,,,2243.0,,,
2009-06-18,64.75,64.75,64.75,64.75,-0.85,,,2243.0,,,
2009-06-17,65.6,65.6,65.6,65.6,-2.03,,,2243.0,,,
2009-06-16,67.63,67.63,67.63,67.63,-0.37,,,2243.0,,,
2009-06-15,68.0,68.0,68.0,68.0,0.05,,,2233.0,,10.0,
2009-06-12,67.95,67.95,67.95,67.95,-1.25,,,2223.0,,10.0,
2009-06-11,69.2,69.2,69.2,69.2,-1.1,,,2128.0,,105.0,
2009-06-10,70.3,70.3,70.3,70.3,0.5,,,2138.0,,,
2009-06-09,69.8,69.8,69.8,69.8,1.05,,,2138.0,,10.0,
2009-06-08,68.75,68.75,68.75,68.75,0.5,,,2013.0,,125.0,
2009-06-05,68.25,68.25,68.25,68.25,-0.65,,,2003.0,,10.0,
2009-06-04,68.9,68.9,68.9,68.9,0.8,,,2003.0,,,
2009-06-03,68.1,68.1,68.1,68.1,-3.15,,,1838.0,,210.0,
2009-06-02,71.25,71.25,71.25,71.25,1.25,,,1868.0,,60.0,
2009-05-29,62.75,62.75,62.75,62.75,-0.25,,,1425.0,,,
2009-05-28,63.0,63.0,63.0,63.0,0.0,,,1425.0,,,
2009-05-27,63.0,63.0,63.0,63.0,-0.63,,,1425.0,,,
2009-05-26,63.63,63.63,63.63,63.63,0.73,,,1425.0,,,
2009-05-25,62.9,62.9,62.9,62.9,0.0,,,1425.0,,,
2009-05-22,62.9,62.9,62.9,62.9,0.55,,,1425.0,,,
2009-05-21,62.35,62.35,62.35,62.35,-0.25,,,1427.0,,,
2009-05-20,62.6,62.6,62.6,62.6,0.35,,,1377.0,,50.0,
2009-05-19,62.25,62.25,62.25,62.25,0.15,,,1377.0,,,
2009-05-18,62.1,62.1,62.1,62.1,0.1,,,1377.0,,,
2009-05-15,62.0,62.0,62.0,62.0,0.5,,,1377.0,,,
2009-05-14,61.5,61.5,61.5,61.5,-0.6,,,1377.0,,,
2009-05-13,62.1,62.1,62.1,62.1,0.1,,,1377.0,,,
2009-05-12,62.0,62.0,62.0,62.0,1.25,,,1352.0,,25.0,
2009-05-11,60.75,60.75,60.75,60.75,-0.75,,,1352.0,,,
2009-05-08,61.5,61.5,61.5,61.5,0.12,,,1327.0,,25.0,
2009-05-07,61.38,61.38,61.38,61.38,1.13,,,1297.0,,30.0,
2009-05-06,60.25,60.25,60.25,60.25,-0.15,,,1282.0,,15.0,
2009-05-05,60.4,60.4,60.4,60.4,-0.1,,,1322.0,,80.0,
2009-05-04,60.5,60.5,60.5,60.5,0.0,,,1322.0,,,
2009-05-01,60.5,60.5,60.5,60.5,-0.05,,,1322.0,,15.0,
2009-04-30,60.55,60.55,60.55,60.55,0.55,,,1337.0,,90.0,
2009-04-29,60.0,60.0,60.0,60.0,1.1,,,1277.0,,120.0,
2009-04-28,58.9,58.9,58.9,58.9,0.5,,,1252.0,,70.0,
2009-04-24,65.45,65.45,65.45,65.45,0.2,,,1711.0,,,
2009-04-23,65.25,65.25,65.25,65.25,-0.25,,,1706.0,,5.0,
2009-04-22,65.5,65.5,65.5,65.5,-0.25,,,1706.0,,,
2009-04-21,65.75,65.75,65.75,65.75,-0.5,,,1706.0,,,
2009-04-20,66.25,66.25,66.25,66.25,-0.35,,,1706.0,,,
2009-04-17,66.6,66.6,66.6,66.6,-0.4,,,1731.0,,20.0,
2009-04-16,67.0,67.0,67.0,67.0,0.0,,,1736.0,,,
2009-04-15,67.0,67.0,67.0,67.0,-0.15,,,1756.0,,,
2009-04-14,67.15,67.15,67.15,67.15,0.15,,,1751.0,,,
2009-04-13,67.0,67.0,67.0,67.0,,,,1751.0,,,
2009-04-09,67.0,67.0,67.0,67.0,0.6,,,1751.0,,,
2009-04-08,66.4,66.4,66.4,66.4,-0.35,,,1766.0,,10.0,
2009-04-07,66.75,66.75,66.75,66.75,0.4,,,1756.0,,10.0,
2009-04-06,66.35,66.35,66.35,66.35,-0.15,,,1779.0,,30.0,
2009-04-03,66.5,66.5,66.5,66.5,-0.75,,,1771.0,,20.0,
2009-04-02,67.25,67.25,67.25,67.25,2.85,,,1801.0,,15.0,
2009-04-01,64.4,64.4,64.4,64.4,0.5,,,1670.0,,335.0,
2009-03-31,63.9,63.9,63.9,63.9,1.35,,,1625.0,,50.0,
2009-03-27,61.5,61.5,61.5,61.5,-2.15,,,1875.0,,,
2009-03-26,63.65,63.65,63.65,63.65,0.75,,,1875.0,,,
2009-03-25,62.9,62.9,62.9,62.9,-0.25,,,1875.0,,,
2009-03-24,63.15,63.15,63.15,63.15,0.15,,,1875.0,,,
2009-03-23,63.0,63.0,63.0,63.0,2.75,,,1875.0,,,
2009-03-20,60.25,60.25,60.25,60.25,0.1,,,1875.0,,,
2009-03-19,60.15,60.15,60.15,60.15,2.65,,,1875.0,,,
2009-03-18,57.5,57.5,57.5,57.5,0.5,,,1875.0,,,
2009-03-17,57.0,57.0,57.0,57.0,0.0,,,1875.0,,,
2009-03-16,57.0,57.0,57.0,57.0,0.1,,,1875.0,,,
2009-03-13,56.9,56.9,56.9,56.9,0.5,,,1875.0,,,
2009-03-12,56.4,56.4,56.4,56.4,-1.05,,,1875.0,,,
2009-03-11,57.45,57.45,57.45,57.45,-1.8,,,1880.0,,,
2009-03-10,59.25,59.25,59.25,59.25,1.25,,,1880.0,,,
2009-03-09,58.0,58.0,58.0,58.0,0.4,,,1890.0,,,
2009-03-06,57.6,57.6,57.6,57.6,0.2,,,1900.0,,20.0,
2009-03-05,57.4,57.4,57.4,57.4,0.0,,,1900.0,,,
2009-03-04,57.4,57.4,57.4,57.4,2.75,,,1900.0,,,
2009-03-03,54.65,54.65,54.65,54.65,-0.25,,,1900.0,,,
2009-02-27,69.0,69.0,69.0,69.0,-1.4,,,1295.0,,,
2009-02-26,70.4,70.4,70.4,70.4,0.65,,,1295.0,,,
2009-02-25,69.75,69.75,69.75,69.75,-0.15,,,1295.0,,,
2009-02-24,69.9,69.9,69.9,69.9,-0.85,,,1295.0,,,
2009-02-23,70.75,70.75,70.75,70.75,-3.4,,,1295.0,,,
2009-02-20,74.15,74.15,74.15,74.15,-0.25,,,1295.0,,,
2009-02-19,74.4,74.4,74.4,74.4,-1.6,,,1295.0,,,
2009-02-18,76.0,76.0,76.0,76.0,0.0,,,1295.0,,,
2009-02-17,76.0,76.0,76.0,76.0,0.1,,,1295.0,,,
2009-02-16,75.9,75.9,75.9,75.9,-1.6,,,1295.0,,,
2009-02-13,77.5,77.5,77.5,77.5,0.0,,,1295.0,,,
2009-02-12,77.5,77.5,77.5,77.5,1.35,,,1295.0,,,
2009-02-11,76.15,76.15,76.15,76.15,-2.1,,,1295.0,,,
2009-02-10,78.25,78.25,78.25,78.25,-2.65,,,1300.0,,10.0,
2009-02-09,80.9,80.9,80.9,80.9,2.65,,,1300.0,,,
2009-02-06,78.25,78.25,78.25,78.25,1.5,,,1300.0,,,
2009-02-05,76.75,76.75,76.75,76.75,1.0,,,1335.0,,,
2009-02-04,75.75,75.75,75.75,75.75,1.25,,,1330.0,,10.0,
2009-02-03,74.5,74.5,74.5,74.5,-0.5,,,1315.0,,25.0,
2009-01-30,76.75,76.75,76.75,76.75,-1.5,,,940.0,,,
2009-01-29,78.25,78.25,78.25,78.25,0.25,,,935.0,,,
2009-01-28,78.0,78.0,78.0,78.0,0.0,,,930.0,,,
2009-01-27,78.0,78.0,78.0,78.0,-0.5,,,925.0,,,
2009-01-26,78.5,78.5,78.5,78.5,0.75,,,910.0,,,
2009-01-23,77.75,77.75,77.75,77.75,0.0,,,920.0,,,
2009-01-22,77.75,77.75,77.75,77.75,-0.4,,,930.0,,,
2009-01-21,78.15,78.15,78.15,78.15,0.3,,,930.0,,,
2009-01-20,77.85,77.85,77.85,77.85,-1.55,,,930.0,,,
2009-01-19,79.4,79.4,79.4,79.4,-0.5,,,925.0,,,
2009-01-16,79.9,79.9,79.9,79.9,-0.6,,,930.0,,5.0,
2009-01-15,80.5,80.5,80.5,80.5,1.0,,,920.0,,,
2009-01-14,79.5,79.5,79.5,79.5,-0.75,,,910.0,,,
2009-01-13,80.25,80.25,80.25,80.25,-1.25,,,905.0,,10.0,
2009-01-12,81.5,81.5,81.5,81.5,-2.0,,,945.0,,30.0,
2009-01-09,83.5,83.5,83.5,83.5,-0.5,,,990.0,,,
2009-01-08,84.0,84.0,84.0,84.0,-2.25,,,1015.0,,20.0,
2009-01-07,86.25,86.25,86.25,86.25,-2.25,,,1055.0,,10.0,
2009-01-06,88.5,88.5,88.5,88.5,4.1,,,1075.0,,5.0,
2009-01-05,84.4,84.4,84.4,84.4,3.4,,,1075.0,,20.0,
2009-01-02,81.0,81.0,81.0,81.0,,,,1085.0,,,
2008-12-31,82.3,82.3,82.3,82.3,-0.2,,,1105.0,,,
2008-12-30,82.5,82.5,82.5,82.5,0.4,,,1105.0,,,
2008-12-29,82.1,82.1,82.1,82.1,1.35,,,1105.0,,,
2008-12-26,79.5,79.5,79.5,79.5,,,,0.0,,,
2008-12-24,79.5,79.5,79.5,79.5,-1.7,,,645.0,,,
2008-12-23,81.2,81.2,81.2,81.2,0.05,,,645.0,,,
2008-12-22,81.15,81.15,81.15,81.15,-0.1,,,645.0,,,
2008-12-19,81.25,81.25,81.25,81.25,1.95,,,645.0,,,
2008-12-18,79.3,79.3,79.3,79.3,0.05,,,645.0,,,
2008-12-17,79.25,79.25,79.25,79.25,0.5,,,650.0,,,
2008-12-16,78.75,78.75,78.75,78.75,-0.75,,,650.0,,,
2008-12-15,79.5,79.5,79.5,79.5,1.05,,,650.0,,,
2008-12-12,78.45,78.45,78.45,78.45,-4.8,,,650.0,,,
2008-12-11,83.25,83.25,83.25,83.25,3.6,,,650.0,,,
2008-12-10,79.65,79.65,79.65,79.65,2.7,,,620.0,,30.0,
2008-12-09,76.95,76.95,76.95,76.95,1.15,,,620.0,,,
2008-12-08,75.8,75.8,75.8,75.8,2.8,,,620.0,,,
2008-12-05,73.0,73.0,73.0,73.0,-3.3,,,620.0,,,
2008-12-04,76.3,76.3,76.3,76.3,-1.45,,,620.0,,,
2008-12-03,77.75,77.75,77.75,77.75,-0.15,,,620.0,,,
2008-12-02,77.9,77.9,77.9,77.9,-1.1,,,625.0,,10.0,
2008-11-28,87.9,87.9,87.9,87.9,-3.5,,,945.0,,,
2008-11-27,91.4,91.4,91.4,91.4,1.5,,,945.0,,,
2008-11-26,89.9,89.9,89.9,89.9,0.25,,,945.0,,,
2008-11-25,89.65,89.65,89.65,89.65,1.15,,,945.0,,,
2008-11-24,88.5,88.5,88.5,88.5,0.75,,,945.0,,,
2008-11-21,87.75,87.75,87.75,87.75,-3.4,,,945.0,,5.0,
2008-11-20,91.15,91.15,91.15,91.15,-2.35,,,950.0,,5.0,
2008-11-19,93.5,93.5,93.5,93.5,0.5,,,950.0,,,
2008-11-18,93.0,93.0,93.0,93.0,-0.5,,,925.0,,50.0,
2008-11-17,93.5,93.5,93.5,93.5,-2.25,,,910.0,,15.0,
2008-11-14,95.75,95.75,95.75,95.75,-0.75,,,910.0,,,
2008-11-13,96.5,96.5,96.5,96.5,-3.5,,,910.0,5.0,,
2008-11-12,100.0,100.0,100.0,100.0,-2.05,,,920.0,,,
2008-11-11,102.05,102.05,102.05,102.05,-6.85,,,910.0,,5.0,
2008-11-10,108.9,108.9,108.9,108.9,-1.1,,,890.0,,5.0,
2008-11-07,110.0,110.0,110.0,110.0,0.25,,,885.0,,35.0,
2008-11-06,109.75,109.75,109.75,109.75,-4.75,,,835.0,,55.0,
2008-11-05,114.5,114.5,114.5,114.5,4.5,,,820.0,,25.0,
2008-11-04,110.0,110.0,110.0,110.0,1.0,,,815.0,,5.0,
2008-10-31,105.0,105.0,105.0,105.0,5.0,,,760.0,,,
2008-10-30,100.0,100.0,100.0,100.0,-18.0,,,760.0,,,
