Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest,EFP Volume,EFS Volume,Block Volume
2017-07-28,,,,86.0,0.65,,,2162.0,,,40.0
2017-07-27,,,,87.3,0.05,,,1920.0,,,
2017-07-26,,,,87.25,0.45,,,1920.0,,,
2017-07-25,,,,86.8,0.45,,,1920.0,,,
2017-07-24,,,,86.35,-0.1,,,1920.0,,,5.0
2017-07-21,,,,86.45,-0.25,,,1920.0,,,
2017-07-20,,,,86.7,0.85,,,1925.0,,,10.0
2017-07-19,,,,85.85,0.3,,40.0,1969.0,,,90.0
2017-07-18,,,,85.55,1.25,,1.0,1970.0,,,35.0
2017-07-17,,,,84.3,0.35,,,1966.0,,,15.0
2017-07-14,,,,83.95,0.15,,5.0,1956.0,,,10.0
2017-07-13,,,,83.8,0.6,,15.0,1976.0,,,200.0
2017-07-12,,,,83.2,-0.15,,,1982.0,,,15.0
2017-07-11,,,,83.35,1.0,,5.0,2017.0,,,75.0
2017-07-10,,,,82.35,-0.2,,,2012.0,,,20.0
2017-07-07,,,,82.55,-0.65,,,2012.0,,,
2017-07-06,,,,83.2,0.15,,,2012.0,,,40.0
2017-07-05,,,,83.05,1.9,,,2062.0,,,182.0
2017-07-04,,,,81.15,1.7,,30.0,2063.0,,,110.0
2017-07-03,,,,79.45,1.75,,5.0,2013.0,,,65.0
2017-06-30,,,,77.7,-0.2,,,2013.0,,,15.0
2017-06-29,,,,80.95,0.3,,,2286.0,,,
2017-06-28,,,,80.65,0.05,,,2286.0,,,
2017-06-27,,,,80.6,0.05,,,2286.0,,,
2017-06-26,,,,80.55,-0.1,,,2286.0,,,
2017-06-23,,,,80.65,0.05,,,2286.0,,,
2017-06-22,,,,80.6,-0.1,,,2286.0,,,
2017-06-21,,,,80.7,-0.05,,,2286.0,,,
2017-06-20,,,,80.75,-0.45,,,2286.0,,,
2017-06-19,,,,81.2,0.35,,,2286.0,,,
2017-06-16,,,,80.85,0.05,,,2286.0,,,15.0
2017-06-15,,,,80.8,0.3,,,2276.0,,,15.0
2017-06-14,,,,80.5,-0.35,,,2276.0,,,
2017-06-13,,,,80.85,1.4,,,2276.0,,,
2017-06-12,,,,79.45,0.0,,,2276.0,,,10.0
2017-06-09,,,,79.45,0.15,,,2276.0,,,
2017-06-08,,,,79.3,0.85,,,2281.0,,,40.0
2017-06-07,78.0,78.0,78.0,78.45,1.5,78.0,5.0,2296.0,,,35.0
2017-06-06,,,,76.95,1.05,,,2311.0,,,95.0
2017-06-05,,,,75.9,-0.1,,,2341.0,,,30.0
2017-06-02,,,,76.0,1.5,,,2341.0,,,5.0
2017-06-01,74.0,74.0,74.0,74.5,1.05,74.0,1.0,2341.0,,,
2017-05-31,,,,73.45,-0.65,,,2336.0,,,5.0
2017-05-30,,,,74.1,0.25,,,2261.0,,,120.0
2017-05-29,,,,73.85,0.0,,,2261.0,,,
2017-05-26,,,,74.45,0.0,,,2905.0,,,
2017-05-25,,,,74.45,0.0,,,2880.0,,,25.0
2017-05-24,,,,74.45,0.1,,,2885.0,,,5.0
2017-05-23,,,,74.35,-0.45,,,2880.0,,,5.0
2017-05-22,74.65,74.65,74.65,74.8,0.55,74.65,1.0,2854.0,,,25.0
2017-05-19,,,,74.25,0.2,,,2869.0,,,30.0
2017-05-18,,,,74.05,0.25,,,2869.0,,,
2017-05-17,,,,73.8,0.55,,,2889.0,,,20.0
2017-05-16,,,,73.25,-0.05,,,2889.0,,,60.0
2017-05-15,,,,73.3,-0.3,,,2864.0,,,30.0
2017-05-12,,,,73.6,0.3,,,2859.0,,,45.0
2017-05-11,73.6,73.6,73.6,73.3,-0.8,73.6,5.0,2854.0,,,
2017-05-10,,,,74.1,0.25,,,2854.0,,,
2017-05-09,,,,73.85,-0.35,,,2859.0,,,5.0
2017-05-08,,,,74.2,-3.8,,,2846.0,,,35.0
2017-05-05,,,,78.0,0.0,,,2796.0,,,165.0
2017-05-04,,,,78.0,0.0,,,2786.0,,,120.0
2017-05-03,,,,78.0,-1.0,,,2746.0,,,65.0
2017-05-02,,,,79.0,-0.4,,,2738.0,,,20.0
2017-05-01,,,,79.4,0.0,,,2738.0,,,
2017-04-28,,,,83.55,-1.25,,,2783.0,,,35.0
2017-04-27,,,,84.8,1.0,,,2783.0,,,
2017-04-26,,,,83.8,-0.05,,,2783.0,,,
2017-04-25,,,,83.85,-0.05,,,2783.0,,,
2017-04-24,,,,83.9,-0.3,,,2783.0,,,5.0
2017-04-21,,,,84.2,0.05,,15.0,2783.0,,,
2017-04-20,,,,84.15,0.05,,5.0,2783.0,,,
2017-04-19,,,,84.1,-0.25,,5.0,2778.0,,,27.0
2017-04-18,,,,84.35,0.2,,,2783.0,,,5.0
2017-04-17,,,,84.15,,,,2783.0,,,
2017-04-13,,,,84.15,-0.4,,,2783.0,,,30.0
2017-04-12,,,,84.55,-0.3,,16.0,2760.0,,,25.0
2017-04-11,,,,84.85,-1.9,,11.0,2674.0,,,115.0
2017-04-10,,,,86.75,-1.45,,3.0,2641.0,,,155.0
2017-04-07,,,,88.2,-1.45,,16.0,2593.0,,,170.0
2017-04-06,,,,89.65,0.2,,45.0,2450.0,,,205.0
2017-04-05,,,,89.45,-0.3,,5.0,2430.0,,,170.0
2017-04-04,90.4,90.4,90.4,89.75,0.25,90.4,27.0,2434.0,,,215.0
2017-04-03,,,,89.5,5.35,,19.0,2366.0,,,200.0
2017-03-31,84.15,84.15,84.15,84.15,0.8,84.15,27.0,2280.0,,,252.0
2017-03-30,,,,80.7,-0.05,,,3688.0,,,
2017-03-29,,,,80.75,0.0,,,3688.0,,,
2017-03-28,,,,80.75,-0.2,,,3688.0,,,
2017-03-27,,,,80.95,0.0,,,3688.0,,,
2017-03-24,,,,80.95,0.0,,,3688.0,,,
2017-03-23,,,,80.95,0.55,,,3688.0,,,15.0
2017-03-22,,,,80.4,-0.15,,,3688.0,,,
2017-03-21,,,,80.55,-0.35,,,3688.0,,,10.0
2017-03-20,,,,80.9,-0.4,,,3688.0,,,
2017-03-17,,,,81.3,0.2,,,3666.0,,,85.0
2017-03-16,81.35,81.35,81.25,81.1,-0.55,81.3,10.0,3671.0,,,5.0
2017-03-15,81.75,81.75,81.7,81.65,0.75,81.71,20.0,3681.0,,,5.0
2017-03-14,,,,80.9,-0.2,,,3691.0,,,15.0
2017-03-13,,,,81.1,2.35,,,3726.0,,,60.0
2017-03-10,,,,78.75,0.55,,,3821.0,,,105.0
2017-03-09,,,,78.2,-0.45,,,3806.0,,,220.0
2017-03-08,,,,78.65,-0.6,,,3796.0,,,130.0
2017-03-07,79.25,79.25,79.25,79.25,-0.95,,,3747.0,,,97.0
2017-03-06,80.35,80.35,80.35,80.2,-0.75,80.35,10.0,3717.0,,,35.0
2017-03-03,80.95,80.95,80.95,80.95,-1.25,,,3657.0,,,100.0
2017-03-02,82.4,82.4,82.25,82.2,-0.55,82.34,25.0,3637.0,,,20.0
2017-03-01,82.9,82.9,82.5,82.75,-0.7,82.83,6.0,3621.0,,,100.0
2017-02-28,83.45,83.45,83.45,83.45,-0.05,,,3593.0,,,77.0
2017-02-27,83.5,83.5,83.5,83.5,-0.5,83.5,25.0,3573.0,,,55.0
2017-02-24,84.0,84.0,84.0,84.0,-0.1,,,3563.0,,,75.0
2017-02-23,79.8,79.8,79.8,79.8,0.05,,,3589.0,,,
2017-02-22,79.75,79.75,79.75,79.75,-0.4,,,3589.0,,,
2017-02-21,80.15,80.15,80.15,80.15,0.05,,,3589.0,,,17.0
2017-02-20,80.1,80.1,80.1,80.1,0.2,,,3584.0,,,10.0
2017-02-17,79.9,79.9,79.9,79.9,-0.1,,,3584.0,,,
2017-02-16,80.0,80.0,80.0,80.0,0.0,,,3584.0,,,
2017-02-15,80.0,80.0,80.0,80.0,0.1,,,3579.0,,,10.0
2017-02-14,79.9,79.9,79.9,79.9,0.0,,,3584.0,,,5.0
2017-02-13,79.9,79.9,79.9,79.9,-0.15,,,3584.0,,,
2017-02-10,80.05,80.05,80.05,80.05,0.3,,,3549.0,,,35.0
2017-02-09,79.75,79.75,79.75,79.75,0.35,,,3599.0,,,195.0
2017-02-08,79.4,79.4,79.4,79.4,-1.0,,,3594.0,,,20.0
2017-02-07,80.4,80.4,80.4,80.4,-0.9,,,3599.0,,,35.0
2017-02-06,81.3,81.3,81.3,81.3,-1.7,,,3599.0,,,10.0
2017-02-03,83.0,83.0,83.0,83.0,0.25,,,3589.0,,,50.0
2017-02-02,82.75,82.75,82.75,82.75,0.05,,,3584.0,,,50.0
2017-02-01,82.7,82.7,82.7,82.7,-0.3,,,3569.0,,,40.0
2017-01-31,83.0,83.0,83.0,83.0,-0.55,,,3549.0,,,50.0
2017-01-30,83.55,83.55,83.55,83.55,0.05,,,3534.0,,,15.0
2017-01-27,83.5,83.5,83.5,83.5,-0.95,,,3504.0,,,50.0
2017-01-26,83.6,83.6,83.6,83.6,-0.1,,,3947.0,,,
2017-01-25,83.7,83.7,83.7,83.7,-0.05,,,3932.0,,,5.0
2017-01-24,83.75,83.75,83.75,83.75,0.1,,,3937.0,,,
2017-01-23,83.65,83.65,83.65,83.65,-0.15,,,3936.0,,,
2017-01-20,83.8,83.8,83.8,83.8,0.35,,,3936.0,,,
2017-01-19,83.45,83.45,83.45,83.45,-0.4,,,3938.0,,,5.0
2017-01-18,83.85,83.85,83.85,83.85,-0.7,,,3930.0,,,15.0
2017-01-17,84.55,84.55,84.55,84.55,1.65,,,3918.0,,,90.0
2017-01-16,82.9,82.9,82.9,82.9,-0.6,,,3913.0,,,65.0
2017-01-13,83.5,83.5,83.5,83.5,-0.55,,,3898.0,,,20.0
2017-01-12,84.05,84.05,84.05,84.05,1.9,,,3880.0,,,60.0
2017-01-11,82.15,82.15,82.15,82.15,0.65,,,3830.0,,,90.0
2017-01-10,81.5,81.5,81.5,81.5,-0.55,,,3805.0,,,225.0
2017-01-09,82.05,82.05,82.05,82.05,-1.45,,,3777.0,,,25.0
2017-01-06,83.5,83.5,83.5,83.5,-2.2,,,3791.0,,,5.0
2017-01-05,85.7,85.7,85.7,85.7,-2.9,,,3761.0,,,85.0
2017-01-04,88.6,88.6,88.6,88.6,-1.9,,,3761.0,,,45.0
2017-01-03,90.5,90.5,90.5,90.5,-4.2,,,3751.0,,,15.0
2017-01-02,94.7,94.7,94.7,94.7,0.0,,,3751.0,,,
2016-12-30,94.7,94.7,94.7,94.7,0.95,,,3501.0,,,145.0
2016-12-29,88.25,88.25,88.25,88.25,0.6,,,2572.0,,,5.0
2016-12-28,87.65,87.65,87.65,87.65,1.05,,,2567.0,,,5.0
2016-12-27,86.6,86.6,86.6,86.6,,,,2567.0,,,
2016-12-23,86.6,86.6,86.6,86.6,-0.15,,,2567.0,,,
2016-12-22,86.75,86.75,86.75,86.75,-0.15,,,2617.0,,,60.0
2016-12-21,86.9,86.9,86.9,86.9,-0.1,,,2617.0,,,
2016-12-20,87.0,87.0,87.0,87.0,0.8,,,2617.0,,,
2016-12-19,86.2,86.2,86.2,86.2,-0.3,,,2617.0,,,
2016-12-16,86.5,86.5,86.5,86.5,-2.35,,,2617.0,,,
2016-12-15,88.85,88.85,88.85,88.85,1.3,,,2612.0,,,5.0
2016-12-14,87.55,87.55,87.55,87.55,1.55,,,2602.0,,,25.0
2016-12-13,86.0,86.0,86.0,86.0,0.3,,,2602.0,,,
2016-12-12,85.7,85.7,85.7,85.7,1.35,,,2615.0,,,100.0
2016-12-09,84.35,84.35,84.35,84.35,0.35,,,2610.0,,,5.0
2016-12-08,84.0,84.0,84.0,84.0,1.0,,,2595.0,,,20.0
2016-12-07,83.0,83.0,83.0,83.0,-1.0,,,2595.0,,,
2016-12-06,84.0,84.0,84.0,84.0,-2.8,,,2580.0,,,45.0
2016-12-05,86.8,86.8,86.8,86.8,-0.6,,,2580.0,,,5.0
2016-12-02,87.4,87.4,87.4,87.4,-0.3,,,2595.0,,,55.0
2016-12-01,87.7,87.7,87.7,87.7,0.25,,,2585.0,,,50.0
2016-11-30,87.45,87.45,87.45,87.45,-1.05,,,2580.0,,,80.0
2016-11-29,88.5,88.5,88.5,88.5,-3.75,,,2570.0,,,140.0
2016-11-28,92.25,92.25,92.25,92.25,-0.25,,,2500.0,,,182.0
2016-11-25,95.0,95.0,93.0,92.5,-0.5,94.21,40.0,2510.0,,,185.0
2016-11-24,105.95,105.95,105.95,105.95,2.65,,,2536.0,,,
2016-11-23,103.3,103.3,103.3,103.3,-3.0,,,2536.0,,,
2016-11-22,106.3,106.3,106.3,106.3,1.2,,,2536.0,,,
2016-11-21,105.1,105.1,105.1,105.1,0.0,,,2536.0,,,
2016-11-18,105.1,105.1,105.1,105.1,-1.15,,,2536.0,,,
2016-11-17,106.25,106.25,106.25,106.25,1.35,,,2546.0,,,10.0
2016-11-16,104.9,104.9,104.9,104.9,-1.55,,,2546.0,,,5.0
2016-11-15,106.45,106.45,106.45,106.45,1.1,,,2546.0,,,
2016-11-14,105.35,105.35,105.35,105.35,-4.5,,,2561.0,,,35.0
2016-11-11,110.0,110.0,110.0,109.85,-1.55,110.0,1.0,2560.0,,,25.0
2016-11-10,111.4,111.4,111.4,111.4,0.0,,,2570.0,,,20.0
2016-11-09,111.4,111.4,111.4,111.4,-0.7,,,2515.0,,,65.0
2016-11-08,112.1,112.1,112.1,112.1,0.15,,,2515.0,,,20.0
2016-11-07,111.95,111.95,111.95,111.95,3.3,,,2518.0,,,72.0
2016-11-04,108.65,108.65,108.65,108.65,2.15,,,2538.0,,,50.0
2016-11-03,108.0,108.0,108.0,106.5,-5.85,108.0,1.0,2572.0,,,115.0
2016-11-02,113.25,113.5,113.25,112.35,-2.4,113.38,10.0,2564.0,,,100.0
2016-11-01,115.0,115.0,115.0,114.75,6.15,115.0,11.0,2484.0,,,205.0
2016-10-31,108.6,108.6,108.6,108.6,4.6,,,2397.0,,,225.0
2016-10-28,104.0,104.0,104.0,104.0,0.25,,,2417.0,,,165.0
2016-10-27,94.1,94.1,94.1,94.1,0.55,,,2728.0,,,
2016-10-26,93.55,93.55,93.55,93.55,0.35,,,2728.0,,,
2016-10-25,93.2,93.2,93.2,93.2,0.4,,,2728.0,,,
2016-10-24,92.8,92.8,92.8,92.8,0.0,,,2728.0,,,
2016-10-21,92.8,92.8,92.8,92.8,1.5,,,2708.0,,,20.0
2016-10-20,91.3,91.3,91.3,91.3,-0.1,,,2708.0,,,
2016-10-19,91.4,91.4,91.4,91.4,-1.3,,,2728.0,,,5.0
2016-10-18,92.7,92.7,92.7,92.7,1.75,,,2728.0,,,
2016-10-17,90.95,90.95,90.95,90.95,1.5,,,2713.0,,,
2016-10-14,89.45,89.45,89.45,89.45,1.45,,,2660.0,,,70.0
2016-10-13,88.0,88.0,88.0,88.0,2.0,,,2654.0,,,16.0
2016-10-12,86.0,86.0,86.0,86.0,1.6,,,2636.0,,,15.0
2016-10-11,84.4,84.4,84.4,84.4,0.35,,,2629.0,,,35.0
2016-10-10,84.05,84.05,84.05,84.05,-0.4,,,2635.0,,,10.0
2016-10-07,84.45,84.45,84.45,84.45,-0.35,,,2623.0,,,15.0
2016-10-06,84.8,84.8,84.8,84.8,1.2,,,2616.0,,,50.0
2016-10-05,83.6,83.6,83.6,83.6,0.45,,,2616.0,,,
2016-10-04,83.15,83.15,83.15,83.15,2.05,,,2576.0,,,25.0
2016-10-03,81.1,81.1,81.1,81.1,2.65,,,2548.0,,,55.0
2016-09-30,78.45,78.45,78.45,78.45,-0.5,,,2668.0,,,175.0
2016-09-29,72.15,72.15,72.15,72.15,-0.45,,,2953.0,,,20.0
2016-09-28,72.6,72.6,72.6,72.6,0.7,,,2953.0,,,
2016-09-27,71.9,71.9,71.9,71.9,0.1,,,2953.0,,,
2016-09-26,71.8,71.8,71.8,71.8,-0.15,,,2953.0,,,30.0
2016-09-23,71.95,71.95,71.95,71.95,0.45,,,2953.0,,,
2016-09-22,71.5,71.5,71.5,71.5,-1.15,,,2953.0,,,
2016-09-21,72.65,72.65,72.65,72.65,1.0,,,2938.0,,,15.0
2016-09-20,71.65,71.65,71.65,71.65,0.4,,,2918.0,,,25.0
2016-09-19,71.25,71.25,71.25,71.25,0.1,,,2918.0,,,5.0
2016-09-16,71.15,71.15,71.15,71.15,0.2,,,2918.0,,,10.0
2016-09-15,70.95,70.95,70.95,70.95,0.8,,,2838.0,,,100.0
2016-09-14,70.15,70.15,70.15,70.15,0.0,,,2838.0,,,5.0
2016-09-13,70.15,70.15,70.15,70.15,0.15,,,2838.0,,,
2016-09-12,70.0,70.0,70.0,70.0,0.3,,,2838.0,,,
2016-09-09,69.7,69.7,69.7,69.7,0.1,,,2838.0,,,5.0
2016-09-08,69.6,69.6,69.6,69.6,-0.2,,,2838.0,,,
2016-09-07,69.8,69.8,69.8,69.8,-0.95,,,2793.0,,,65.0
2016-09-06,70.75,70.75,70.75,70.75,0.9,,,2768.0,,,30.0
2016-09-05,69.85,69.85,69.85,69.85,0.7,,,2778.0,,,15.0
2016-09-02,69.15,69.15,69.15,69.15,0.1,,,2778.0,,,
2016-09-01,69.05,69.05,69.05,69.05,0.3,,,2778.0,,,5.0
2016-08-31,69.0,69.0,69.0,68.75,0.75,69.0,5.0,2753.0,,,95.0
2016-08-30,68.0,68.0,68.0,68.0,1.05,,,2753.0,,,30.0
2016-08-29,66.95,66.95,66.95,66.95,0.0,,,2753.0,,,
2016-08-26,66.95,66.95,66.95,66.95,0.65,,,2753.0,,,
2016-08-25,67.45,67.45,67.45,67.45,0.45,,,2927.0,,,
2016-08-24,67.0,67.0,67.0,67.0,-0.1,,,2927.0,,,
2016-08-23,67.1,67.1,67.1,67.1,-1.05,,,2927.0,,,
2016-08-22,68.15,68.15,68.15,68.15,0.6,,,2927.0,,,
2016-08-19,67.55,67.55,67.55,67.55,0.5,,,2927.0,,,
2016-08-18,67.05,67.05,67.05,67.05,-1.05,,,2927.0,,,
2016-08-17,68.1,68.1,68.1,68.1,0.5,,,2942.0,,,15.0
2016-08-16,67.6,67.6,67.6,67.6,0.0,,,2942.0,,,
2016-08-15,67.6,67.6,67.6,67.6,-0.7,,,2937.0,,,5.0
2016-08-12,68.3,68.3,68.3,68.3,0.45,,,2937.0,,,
2016-08-11,67.85,67.85,67.85,67.85,1.55,,,2937.0,,,
2016-08-10,66.3,66.3,66.3,66.3,-0.7,,,2937.0,,,
2016-08-09,67.0,67.0,67.0,67.0,-0.25,,,2937.0,,,
2016-08-08,67.25,67.25,67.25,67.25,2.25,,,2912.0,,,25.0
2016-08-05,65.0,65.0,65.0,65.0,0.0,,,2922.0,,,10.0
2016-08-04,65.0,65.0,65.0,65.0,-2.3,,,2907.0,,,50.0
2016-08-03,67.3,67.3,67.3,67.3,-0.3,,,2927.0,,,40.0
2016-08-02,67.6,67.6,67.6,67.6,-0.1,,,2922.0,,,55.0
2016-08-01,67.7,67.7,67.7,67.7,1.35,,,2922.0,,,15.0
2016-07-29,66.35,66.35,66.35,66.35,-0.35,,,2922.0,,,
2016-07-28,61.25,61.25,61.25,61.25,0.05,,,3324.0,,,
2016-07-27,61.2,61.2,61.2,61.2,0.15,,,3324.0,,,
2016-07-26,61.05,61.05,61.05,61.05,-0.2,,,3324.0,,,
2016-07-25,61.25,61.25,61.25,61.25,0.4,,,3324.0,,,
2016-07-22,60.85,60.85,60.85,60.85,-0.1,,,3317.0,,,
2016-07-21,60.95,60.95,60.95,60.95,0.05,,,3317.0,,,
2016-07-20,60.9,60.9,60.9,60.9,-0.05,,,3317.0,,,
2016-07-19,60.95,60.95,60.95,60.95,0.1,,,3327.0,,,15.0
2016-07-18,60.85,60.85,60.85,60.85,-0.45,,,3327.0,,,
2016-07-15,61.3,61.3,61.3,61.3,0.2,,,3349.0,,,
2016-07-14,61.1,61.1,61.1,61.1,0.0,,,3344.0,,,5.0
2016-07-13,61.1,61.1,61.1,61.1,0.4,,,3294.0,,,55.0
2016-07-12,60.7,60.7,60.7,60.7,1.1,,,3294.0,,,10.0
2016-07-11,59.6,59.6,59.6,59.6,0.35,,,3294.0,,,
2016-07-08,59.25,59.25,59.25,59.25,0.3,,,3294.0,,,
2016-07-07,58.95,58.95,58.95,58.95,0.55,,,3294.0,,,
2016-07-06,58.4,58.4,58.4,58.4,-0.2,,,3279.0,,,15.0
2016-07-05,58.6,58.6,58.6,58.6,-0.6,,,3293.0,,,25.0
2016-07-04,59.2,59.2,59.2,59.2,1.05,,,3308.0,,,20.0
2016-07-01,58.15,58.15,58.15,58.15,1.2,,,3313.0,,,30.0
2016-06-30,56.95,56.95,56.95,56.95,1.3,,,3313.0,,,5.0
2016-06-29,55.65,55.65,55.65,55.65,0.4,,,3218.0,,,125.0
2016-06-28,55.25,55.25,55.25,55.25,1.2,,,3143.0,,,105.0
2016-06-27,54.05,54.05,54.05,54.05,-0.15,,,3148.0,,,5.0
2016-06-24,54.2,54.2,54.2,54.2,-1.75,,,3203.0,,,55.0
2016-06-23,52.95,52.95,52.95,52.95,0.0,,,3110.0,,,
2016-06-22,52.95,52.95,52.95,52.95,0.2,,,3110.0,,,
2016-06-21,52.75,52.75,52.75,52.75,-0.1,,,3110.0,,,
2016-06-20,52.85,52.85,52.85,52.85,0.3,,,3110.0,,,
2016-06-17,52.55,52.55,52.55,52.55,-0.05,,,3110.0,,,
2016-06-16,52.6,52.6,52.6,52.6,0.15,,,3110.0,,,
2016-06-15,52.45,52.45,52.45,52.45,0.05,,,3110.0,,,
2016-06-14,52.4,52.4,52.4,52.4,-0.65,,,3110.0,,,5.0
2016-06-13,53.05,53.05,53.05,53.05,0.05,,,3110.0,,,
2016-06-10,53.0,53.0,53.0,53.0,0.05,,,3110.0,,,
2016-06-09,52.95,52.95,52.95,52.95,-0.45,,,3110.0,,,
2016-06-08,53.4,53.4,53.4,53.4,-0.75,,,3110.0,,,
2016-06-07,54.15,54.15,54.15,54.15,-0.5,,,3110.0,,,
2016-06-06,54.65,54.65,54.65,54.65,0.65,,,3110.0,,,
2016-06-03,54.0,54.0,54.0,54.0,0.45,,,3110.0,,,80.0
2016-06-02,53.55,53.55,53.55,53.55,0.45,,,3075.0,,,50.0
2016-06-01,53.1,53.1,53.1,53.1,-0.4,,,3080.0,,,20.0
2016-05-31,53.5,53.5,53.5,53.5,0.3,,,3075.0,,,5.0
2016-05-30,53.2,53.2,53.2,53.2,0.0,,,3075.0,,,
2016-05-27,53.2,53.2,53.2,53.2,0.3,,,3070.0,,,10.0
2016-05-26,51.35,51.35,51.35,51.35,0.1,,,2208.0,,,
2016-05-25,51.25,51.25,51.25,51.25,0.25,,,2208.0,,,74.0
2016-05-24,51.0,51.0,51.0,51.0,0.05,,,2208.0,,,
2016-05-23,50.95,50.95,50.95,50.95,0.0,,,2208.0,,,
2016-05-20,50.95,50.95,50.95,50.95,0.0,,,2208.0,,,
2016-05-19,50.95,50.95,50.95,50.95,0.1,,,2208.0,,,
2016-05-18,50.85,50.85,50.85,50.85,0.0,,,2208.0,,,
2016-05-17,50.85,50.85,50.85,50.85,0.2,,,2213.0,,,15.0
2016-05-16,50.65,50.65,50.65,50.65,0.1,,,2213.0,,,
2016-05-13,50.55,50.55,50.55,50.55,0.2,,,2213.0,,,
2016-05-12,50.35,50.35,50.35,50.35,-0.05,,,2213.0,,,
2016-05-11,50.4,50.4,50.4,50.4,0.2,,,2213.0,,,
2016-05-10,50.2,50.2,50.2,50.2,0.0,,,2213.0,,,
2016-05-09,50.2,50.2,50.2,50.2,-0.45,,,2213.0,,,
2016-05-06,,,,50.65,-0.15,,,2213.0,,,10.0
2016-05-05,50.8,50.8,50.8,50.8,0.0,,,2233.0,,,20.0
2016-05-04,50.8,50.8,50.8,50.8,0.0,,,2253.0,,,40.0
2016-05-03,50.8,50.8,50.8,50.8,-0.2,,,2278.0,,,80.0
2016-05-02,51.0,51.0,51.0,51.0,0.0,,,2278.0,,,
2016-04-29,51.0,51.0,51.0,51.0,0.4,,,2248.0,,,77.0
2016-04-28,51.0,51.0,51.0,51.0,0.05,,,1988.0,,,
2016-04-27,50.95,50.95,50.95,50.95,-0.1,,,1988.0,,,
2016-04-26,51.05,51.05,51.05,51.05,0.05,,,1988.0,,,
2016-04-25,51.0,51.0,51.0,51.0,0.0,,,1988.0,,,
2016-04-22,51.0,51.0,51.0,51.0,0.5,,,1983.0,,,5.0
2016-04-21,50.5,50.5,50.5,50.5,-0.1,,,1983.0,,,
2016-04-20,50.6,50.6,50.6,50.6,0.0,,,1983.0,,,
2016-04-19,50.6,50.6,50.6,50.6,-0.2,,,1983.0,,,
2016-04-18,50.8,50.8,50.8,50.8,-0.05,,,1983.0,,,
2016-04-15,50.85,50.85,50.85,50.85,0.0,,,1983.0,,,
2016-04-14,50.85,50.85,50.85,50.85,0.6,,,1983.0,,,
2016-04-13,50.25,50.25,50.25,50.25,0.0,,,1993.0,,,
2016-04-12,50.25,50.25,50.25,50.25,0.15,,,2008.0,,,5.0
2016-04-11,50.1,50.1,50.1,50.1,0.25,,,2008.0,,,
2016-04-08,49.85,49.85,49.85,49.85,0.25,,,2008.0,,,
2016-04-07,49.6,49.6,49.6,49.6,-0.45,,,1945.0,,,80.0
2016-04-06,50.05,50.05,50.05,50.05,-0.15,,,1962.0,,,
2016-04-05,50.2,50.2,50.2,50.2,0.15,,,1974.0,,,
2016-04-04,50.05,50.05,50.05,50.05,-0.45,,,1964.0,,,10.0
2016-04-01,50.5,50.5,50.5,50.5,-0.6,,,1968.0,,,20.0
2016-03-31,51.1,51.1,51.1,51.1,0.05,,,1974.0,,,40.0
2016-03-30,51.05,51.05,51.05,51.05,-0.2,,,1943.0,,,25.0
2016-03-29,51.25,51.25,51.25,51.25,0.6,,,1945.0,,,
2016-03-28,50.65,50.65,50.65,50.65,,,,1945.0,,,
2016-03-24,50.65,50.65,50.65,50.65,-0.05,,,1983.0,,,5.0
2016-03-23,52.2,52.2,52.2,52.2,0.45,,,2482.0,,,5.0
2016-03-22,51.75,51.75,51.75,51.75,-0.25,,,2482.0,,,
2016-03-21,52.0,52.0,52.0,52.0,-0.2,,,2482.0,,,
2016-03-18,52.2,52.2,52.2,52.2,-0.1,,,2482.0,,,
2016-03-17,52.3,52.3,52.3,52.3,0.7,,,2482.0,,,
2016-03-16,51.6,51.6,51.6,51.6,-0.05,,,2482.0,,,
2016-03-15,51.65,51.65,51.65,51.65,-0.3,,,2442.0,,,65.0
2016-03-14,51.95,51.95,51.95,51.95,0.45,,,2442.0,,,
2016-03-11,51.5,51.5,51.5,51.5,0.3,,,2432.0,,,10.0
2016-03-10,51.2,51.2,51.2,51.2,-0.1,,,2482.0,,,155.0
2016-03-09,51.3,51.3,51.3,51.3,0.2,,,2482.0,,,
2016-03-08,51.1,51.1,51.1,51.1,0.1,,,2477.0,,,5.0
2016-03-07,51.0,51.0,51.0,51.0,0.0,,,2582.0,,,140.0
2016-03-04,51.0,51.0,51.0,51.0,-0.1,,,2607.0,,,50.0
2016-03-03,51.1,51.1,51.1,51.1,0.6,,,2577.0,,,95.0
2016-03-02,50.5,50.5,50.5,50.5,-0.35,,,2642.0,,,170.0
2016-03-01,50.85,50.85,50.85,50.85,0.35,,,2602.0,,,40.0
2016-02-29,50.5,50.5,50.5,50.5,-0.15,,,2557.0,,,95.0
2016-02-26,50.65,50.65,50.65,50.65,0.25,,,2537.0,,,20.0
2016-02-25,50.35,50.35,50.35,50.35,0.0,,,2405.0,,,
2016-02-24,50.35,50.35,50.35,50.35,0.05,,,2405.0,,,
2016-02-23,50.3,50.3,50.3,50.3,0.0,,,2405.0,,,
2016-02-22,50.3,50.3,50.3,50.3,-0.2,,,2405.0,,,
2016-02-19,50.5,50.5,50.5,50.5,-0.4,,,2405.0,,,
2016-02-18,50.9,50.9,50.9,50.9,0.05,,,2405.0,,,
